,gameKey,playID,player,time,x,y,s,a,dis,o,dir,event,game_play,snap,isSnap,team,snap_offset,est_frame
134412,57783,3374,V25,2018-12-16 20:22:52.900000+00:00,28.36,31.76,0.94,0.06,0.09,314.55,307.02,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Away,12.4,753
134413,57783,3374,V25,2018-12-16 20:22:53+00:00,28.28,31.81,1.0,0.42,0.1,311.55,301.52,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Away,12.5,759
134414,57783,3374,V25,2018-12-16 20:22:53.099000+00:00,28.19,31.86,1.0,0.45,0.1,315.73,299.27,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Away,12.599,765
134415,57783,3374,V25,2018-12-16 20:22:53.200000+00:00,28.1,31.9,0.94,0.55,0.1,320.6,294.59,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Away,12.7,771
134416,57783,3374,V25,2018-12-16 20:22:53.299000+00:00,28.02,31.94,0.93,0.46,0.09,323.22,293.21,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Away,12.799,777
134417,57783,3374,V55,2018-12-16 20:22:24.200000+00:00,43.65,23.21,0.02,0.02,0.01,116.68,274.49,huddle_start_offense,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Away,-16.3,-967
134418,57783,3374,V55,2018-12-16 20:22:24.299000+00:00,43.66,23.22,0.02,0.02,0.01,116.68,278.98,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Away,-16.201,-961
134419,57783,3374,V55,2018-12-16 20:22:24.400000+00:00,43.67,23.22,0.01,0.01,0.01,113.95,278.94,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Away,-16.1,-955
134420,57783,3374,V55,2018-12-16 20:22:24.500000+00:00,43.68,23.22,0.01,0.01,0.01,113.95,281.63,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Away,-16.0,-949
134421,57783,3374,V55,2018-12-16 20:22:24.599000+00:00,43.7,23.23,0.01,0.01,0.02,114.73,290.94,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Away,-15.901,-943
134422,57783,3374,V55,2018-12-16 20:22:24.700000+00:00,43.7,23.24,0.01,0.01,0.01,114.09,298.55,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Away,-15.8,-937
134423,57783,3374,V55,2018-12-16 20:22:24.799000+00:00,43.72,23.24,0.0,0.01,0.01,111.89,305.95,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Away,-15.701,-931
134424,57783,3374,V55,2018-12-16 20:22:24.900000+00:00,43.72,23.24,0.0,0.0,0.01,111.23,317.25,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Away,-15.6,-925
134425,57783,3374,V55,2018-12-16 20:22:25+00:00,43.74,23.25,0.0,0.0,0.01,112.06,331.75,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Away,-15.5,-919
134426,57783,3374,V55,2018-12-16 20:22:25.099000+00:00,43.75,23.25,0.0,0.0,0.01,112.06,342.46,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Away,-15.401,-913
134427,57783,3374,V55,2018-12-16 20:22:25.200000+00:00,43.76,23.25,0.0,0.0,0.01,108.73,357.47,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Away,-15.3,-907
134428,57783,3374,V55,2018-12-16 20:22:25.299000+00:00,43.77,23.25,0.0,0.0,0.01,110.01,10.86,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Away,-15.201,-901
134429,57783,3374,V55,2018-12-16 20:22:25.400000+00:00,43.77,23.25,0.0,0.0,0.01,110.01,20.51,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Away,-15.1,-895
134430,57783,3374,V55,2018-12-16 20:22:25.500000+00:00,43.78,23.25,0.0,0.0,0.01,109.34,26.47,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Away,-15.0,-889
134431,57783,3374,V55,2018-12-16 20:22:25.599000+00:00,43.79,23.26,0.0,0.0,0.01,108.12,33.45,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Away,-14.901,-883
134432,57783,3374,V55,2018-12-16 20:22:25.700000+00:00,43.8,23.26,0.0,0.0,0.01,108.12,41.11,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Away,-14.8,-877
134433,57783,3374,V55,2018-12-16 20:22:25.799000+00:00,43.81,23.26,0.0,0.0,0.01,108.91,43.55,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Away,-14.701,-871
134434,57783,3374,V55,2018-12-16 20:22:25.900000+00:00,43.81,23.26,0.0,0.0,0.01,108.91,45.03,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Away,-14.6,-865
134435,57783,3374,V55,2018-12-16 20:22:26+00:00,43.82,23.27,0.0,0.0,0.01,107.7,47.28,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Away,-14.5,-859
134436,57783,3374,V55,2018-12-16 20:22:26.099000+00:00,43.83,23.27,0.0,0.0,0.01,107.7,50.17,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Away,-14.401,-853
134437,57783,3374,V55,2018-12-16 20:22:26.200000+00:00,43.83,23.27,0.0,0.0,0.0,107.7,51.22,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Away,-14.3,-847
134438,57783,3374,V55,2018-12-16 20:22:26.299000+00:00,43.83,23.28,0.0,0.0,0.01,107.7,51.95,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Away,-14.201,-841
134439,57783,3374,V55,2018-12-16 20:22:26.400000+00:00,43.84,23.28,0.0,0.0,0.0,106.17,54.2,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Away,-14.1,-835
134440,57783,3374,V55,2018-12-16 20:22:26.500000+00:00,43.84,23.28,0.0,0.0,0.01,106.17,53.98,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Away,-14.0,-829
134441,57783,3374,V55,2018-12-16 20:22:26.599000+00:00,43.85,23.28,0.0,0.0,0.0,106.17,54.58,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Away,-13.901,-823
134442,57783,3374,V55,2018-12-16 20:22:26.700000+00:00,43.85,23.28,0.0,0.0,0.0,106.17,55.28,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Away,-13.8,-817
134443,57783,3374,V55,2018-12-16 20:22:26.799000+00:00,43.85,23.28,0.0,0.0,0.0,106.17,55.24,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Away,-13.701,-811
134444,57783,3374,V55,2018-12-16 20:22:26.900000+00:00,43.85,23.28,0.0,0.0,0.0,106.17,55.71,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Away,-13.6,-805
134445,57783,3374,V55,2018-12-16 20:22:27+00:00,43.85,23.28,0.0,0.0,0.0,106.17,56.32,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Away,-13.5,-799
134446,57783,3374,V55,2018-12-16 20:22:27.099000+00:00,43.85,23.28,0.0,0.0,0.0,105.39,56.96,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Away,-13.401,-793
134447,57783,3374,V55,2018-12-16 20:22:27.200000+00:00,43.85,23.28,0.0,0.0,0.0,104.69,57.29,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Away,-13.3,-787
134448,57783,3374,V55,2018-12-16 20:22:27.299000+00:00,43.85,23.28,0.0,0.0,0.0,104.69,56.93,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Away,-13.201,-781
134449,57783,3374,V55,2018-12-16 20:22:27.400000+00:00,43.84,23.28,0.0,0.0,0.0,103.61,56.3,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Away,-13.1,-775
134450,57783,3374,V55,2018-12-16 20:22:27.500000+00:00,43.84,23.28,0.0,0.0,0.01,101.98,50.12,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Away,-13.0,-769
134451,57783,3374,V55,2018-12-16 20:22:27.599000+00:00,43.83,23.28,0.0,0.0,0.01,101.23,39.83,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Away,-12.901,-763
134452,57783,3374,V55,2018-12-16 20:22:27.700000+00:00,43.82,23.28,0.0,0.0,0.01,100.64,8.94,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Away,-12.8,-757
134453,57783,3374,V55,2018-12-16 20:22:27.799000+00:00,43.82,23.27,0.0,0.0,0.01,100.03,312.35,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Away,-12.701,-751
134454,57783,3374,V55,2018-12-16 20:22:27.900000+00:00,43.81,23.27,0.0,0.0,0.01,98.3,270.69,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Away,-12.6,-745
134455,57783,3374,V55,2018-12-16 20:22:28+00:00,43.8,23.26,0.0,0.0,0.02,97.53,251.57,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Away,-12.5,-739
134456,57783,3374,V55,2018-12-16 20:22:28.099000+00:00,43.79,23.26,0.04,1.08,0.01,96.7,244.87,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Away,-12.401,-733
134457,57783,3374,V55,2018-12-16 20:22:28.200000+00:00,43.77,23.25,0.23,2.09,0.02,95.87,244.64,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Away,-12.3,-727
134458,57783,3374,V55,2018-12-16 20:22:28.299000+00:00,43.74,23.24,0.5,2.81,0.04,94.6,247.29,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Away,-12.201,-721
134459,57783,3374,V55,2018-12-16 20:22:28.400000+00:00,43.68,23.21,0.78,2.65,0.06,93.19,248.5,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Away,-12.1,-715
134460,57783,3374,V55,2018-12-16 20:22:28.500000+00:00,43.59,23.18,1.05,2.36,0.09,92.5,250.3,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Away,-12.0,-709
134461,57783,3374,V55,2018-12-16 20:22:28.599000+00:00,43.48,23.15,1.25,1.88,0.11,91.27,252.88,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Away,-11.901,-703
134462,57783,3374,V55,2018-12-16 20:22:28.700000+00:00,43.37,23.11,1.33,1.19,0.12,89.48,252.17,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Away,-11.8,-697
134463,57783,3374,V55,2018-12-16 20:22:28.799000+00:00,43.26,23.07,1.35,0.57,0.12,88.4,252.41,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Away,-11.701,-691
134464,57783,3374,V55,2018-12-16 20:22:28.900000+00:00,43.14,23.02,1.33,0.2,0.13,86.49,248.66,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Away,-11.6,-685
134465,57783,3374,V55,2018-12-16 20:22:29+00:00,43.02,22.98,1.31,0.29,0.13,86.49,249.2,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Away,-11.5,-679
134466,57783,3374,V55,2018-12-16 20:22:29.099000+00:00,42.9,22.93,1.26,0.48,0.13,86.49,249.57,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Away,-11.401,-673
134467,57783,3374,V55,2018-12-16 20:22:29.200000+00:00,42.79,22.89,1.18,0.67,0.12,89.24,247.6,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Away,-11.3,-667
134468,57783,3374,V55,2018-12-16 20:22:29.299000+00:00,42.69,22.84,1.07,0.89,0.11,86.08,245.45,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Away,-11.201,-661
134469,57783,3374,V55,2018-12-16 20:22:29.400000+00:00,42.6,22.8,0.93,1.04,0.1,86.08,246.18,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Away,-11.1,-655
134470,57783,3374,V55,2018-12-16 20:22:29.500000+00:00,42.52,22.77,0.81,1.05,0.09,85.44,248.29,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Away,-11.0,-649
134471,57783,3374,V55,2018-12-16 20:22:29.599000+00:00,42.45,22.75,0.72,0.99,0.08,83.62,250.5,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Away,-10.901,-643
134472,57783,3374,V55,2018-12-16 20:22:29.700000+00:00,42.38,22.73,0.66,0.91,0.07,83.62,258.06,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Away,-10.8,-637
134473,57783,3374,V55,2018-12-16 20:22:29.799000+00:00,42.31,22.72,0.66,0.69,0.07,79.71,263.57,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Away,-10.701,-631
134474,57783,3374,V55,2018-12-16 20:22:29.900000+00:00,42.24,22.72,0.68,0.47,0.07,78.77,266.62,huddle_break_offense,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Away,-10.6,-625
134475,57783,3374,V55,2018-12-16 20:22:30+00:00,42.17,22.71,0.69,0.24,0.07,78.16,266.59,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Away,-10.5,-619
134476,57783,3374,V55,2018-12-16 20:22:30.099000+00:00,42.1,22.71,0.72,0.29,0.07,76.87,271.57,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Away,-10.401,-613
134477,57783,3374,V55,2018-12-16 20:22:30.200000+00:00,42.03,22.71,0.76,0.23,0.07,78.69,267.25,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Away,-10.3,-607
134478,57783,3374,V55,2018-12-16 20:22:30.299000+00:00,41.95,22.7,0.8,0.37,0.08,81.16,263.97,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Away,-10.201,-601
134479,57783,3374,V55,2018-12-16 20:22:30.400000+00:00,41.87,22.69,0.82,0.4,0.08,83.61,260.26,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Away,-10.1,-595
134480,57783,3374,V55,2018-12-16 20:22:30.500000+00:00,41.78,22.67,0.85,0.32,0.09,84.52,259.07,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Away,-10.0,-589
134481,57783,3374,V55,2018-12-16 20:22:30.599000+00:00,41.7,22.65,0.86,0.3,0.08,87.18,256.89,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Away,-9.901,-583
134482,57783,3374,V55,2018-12-16 20:22:30.700000+00:00,41.62,22.63,0.85,0.36,0.09,88.42,252.77,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Away,-9.8,-577
134483,57783,3374,V55,2018-12-16 20:22:30.799000+00:00,41.54,22.6,0.84,0.32,0.09,88.42,250.57,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Away,-9.701,-571
134484,57783,3374,V55,2018-12-16 20:22:30.900000+00:00,41.46,22.57,0.85,0.15,0.09,88.42,250.97,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Away,-9.6,-565
134485,57783,3374,V55,2018-12-16 20:22:31+00:00,41.38,22.54,0.83,0.21,0.08,88.42,251.6,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Away,-9.5,-559
134486,57783,3374,V55,2018-12-16 20:22:31.099000+00:00,41.3,22.51,0.78,0.36,0.08,87.57,252.43,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Away,-9.401,-553
134487,57783,3374,V55,2018-12-16 20:22:31.200000+00:00,41.23,22.49,0.74,0.38,0.08,87.57,251.12,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Away,-9.3,-547
134488,57783,3374,V55,2018-12-16 20:22:31.299000+00:00,41.16,22.46,0.76,0.22,0.08,84.48,251.48,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Away,-9.201,-542
134489,57783,3374,V55,2018-12-16 20:22:31.400000+00:00,41.09,22.44,0.74,0.32,0.08,82.26,255.49,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Away,-9.1,-535
134490,57783,3374,V55,2018-12-16 20:22:31.500000+00:00,41.02,22.42,0.73,0.18,0.07,80.77,253.65,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Away,-9.0,-529
134491,57783,3374,V55,2018-12-16 20:22:31.599000+00:00,40.95,22.4,0.72,0.18,0.07,78.84,253.18,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Away,-8.901,-524
134492,57783,3374,V55,2018-12-16 20:22:31.700000+00:00,40.88,22.38,0.68,0.27,0.07,76.21,249.13,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Away,-8.8,-517
134493,57783,3374,V55,2018-12-16 20:22:31.799000+00:00,40.82,22.35,0.71,0.32,0.07,75.42,244.47,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Away,-8.701,-512
134494,57783,3374,V55,2018-12-16 20:22:31.900000+00:00,40.76,22.31,0.68,0.36,0.07,73.78,241.22,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Away,-8.6,-505
134495,57783,3374,V55,2018-12-16 20:22:32+00:00,40.7,22.28,0.7,0.45,0.07,78.18,235.21,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Away,-8.5,-499
134496,57783,3374,V55,2018-12-16 20:22:32.099000+00:00,40.65,22.24,0.62,0.48,0.06,80.59,231.93,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Away,-8.401,-494
134497,57783,3374,V55,2018-12-16 20:22:32.200000+00:00,40.61,22.2,0.56,0.6,0.06,79.91,225.35,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Away,-8.3,-488
134498,57783,3374,V55,2018-12-16 20:22:32.299000+00:00,40.57,22.16,0.5,0.59,0.05,81.24,223.42,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Away,-8.201,-482
134499,57783,3374,V55,2018-12-16 20:22:32.400000+00:00,40.54,22.12,0.48,0.53,0.05,82.86,217.92,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Away,-8.1,-476
134500,57783,3374,V55,2018-12-16 20:22:32.500000+00:00,40.51,22.09,0.4,0.55,0.04,86.03,216.32,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Away,-8.0,-470
134501,57783,3374,V55,2018-12-16 20:22:32.599000+00:00,40.48,22.06,0.35,0.47,0.04,95.5,219.63,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Away,-7.901,-464
134502,57783,3374,V55,2018-12-16 20:22:32.700000+00:00,40.46,22.04,0.31,0.48,0.03,97.91,231.87,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Away,-7.8,-458
134503,57783,3374,V55,2018-12-16 20:22:32.799000+00:00,40.43,22.03,0.26,0.58,0.03,99.15,247.89,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Away,-7.701,-452
134504,57783,3374,V55,2018-12-16 20:22:32.900000+00:00,40.41,22.03,0.26,0.73,0.03,100.18,275.66,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Away,-7.6,-446
134505,57783,3374,V55,2018-12-16 20:22:33+00:00,40.38,22.04,0.33,0.79,0.03,103.03,294.62,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Away,-7.5,-440
134506,57783,3374,V55,2018-12-16 20:22:33.099000+00:00,40.35,22.06,0.4,0.83,0.04,103.03,308.01,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Away,-7.401,-434
134507,57783,3374,V55,2018-12-16 20:22:33.200000+00:00,40.31,22.09,0.47,0.76,0.04,102.15,314.2,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Away,-7.3,-428
134508,57783,3374,V55,2018-12-16 20:22:33.299000+00:00,40.28,22.13,0.54,0.68,0.05,99.89,321.29,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Away,-7.201,-422
134509,57783,3374,V55,2018-12-16 20:22:33.400000+00:00,40.25,22.18,0.55,0.48,0.05,94.82,327.12,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Away,-7.1,-416
134510,57783,3374,V55,2018-12-16 20:22:33.500000+00:00,40.22,22.23,0.57,0.46,0.06,94.82,333.54,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Away,-7.0,-410
134511,57783,3374,V55,2018-12-16 20:22:33.599000+00:00,40.21,22.28,0.58,0.53,0.06,95.51,342.94,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Away,-6.901,-404
134512,57783,3374,V55,2018-12-16 20:22:33.700000+00:00,40.19,22.33,0.58,0.43,0.06,97.1,345.75,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Away,-6.8,-398
134513,57783,3374,V55,2018-12-16 20:22:33.799000+00:00,40.19,22.39,0.52,0.63,0.05,98.28,357.52,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Away,-6.701,-392
134514,57783,3374,V55,2018-12-16 20:22:33.900000+00:00,40.19,22.43,0.47,0.85,0.05,96.17,10.88,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Away,-6.6,-386
134515,57783,3374,V55,2018-12-16 20:22:34+00:00,40.2,22.48,0.43,0.88,0.04,94.49,21.77,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Away,-6.5,-380
134516,57783,3374,V55,2018-12-16 20:22:34.099000+00:00,40.22,22.51,0.37,0.87,0.04,98.1,31.28,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Away,-6.401,-374
134517,57783,3374,V55,2018-12-16 20:22:34.200000+00:00,40.24,22.54,0.3,0.83,0.04,111.17,41.79,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Away,-6.3,-368
134518,57783,3374,V55,2018-12-16 20:22:34.299000+00:00,40.27,22.56,0.32,0.73,0.03,113.1,56.46,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Away,-6.201,-362
134519,57783,3374,V55,2018-12-16 20:22:34.400000+00:00,40.3,22.58,0.38,0.59,0.04,109.69,66.26,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Away,-6.1,-356
134520,57783,3374,V55,2018-12-16 20:22:34.500000+00:00,40.34,22.59,0.44,0.44,0.04,107.89,68.4,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Away,-6.0,-350
134521,57783,3374,V55,2018-12-16 20:22:34.599000+00:00,40.38,22.61,0.55,0.58,0.05,105.0,62.83,line_set,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Away,-5.901,-344
134522,57783,3374,V55,2018-12-16 20:22:34.700000+00:00,40.43,22.64,0.61,0.69,0.06,105.0,59.45,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Away,-5.8,-338
134523,57783,3374,V55,2018-12-16 20:22:34.799000+00:00,40.49,22.67,0.66,0.72,0.06,102.73,55.67,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Away,-5.701,-332
134524,57783,3374,V55,2018-12-16 20:22:34.900000+00:00,40.54,22.71,0.69,0.63,0.07,101.04,50.88,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Away,-5.6,-326
134525,57783,3374,V55,2018-12-16 20:22:35+00:00,40.59,22.76,0.66,0.51,0.07,101.04,45.94,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Away,-5.5,-320
134526,57783,3374,V55,2018-12-16 20:22:35.099000+00:00,40.63,22.8,0.57,0.65,0.06,98.66,41.4,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Away,-5.401,-314
134527,57783,3374,V55,2018-12-16 20:22:35.200000+00:00,40.67,22.84,0.47,0.89,0.05,96.14,33.59,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Away,-5.3,-308
134528,57783,3374,V55,2018-12-16 20:22:35.299000+00:00,40.68,22.88,0.39,1.11,0.04,91.52,16.88,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Away,-5.201,-302
134529,57783,3374,V55,2018-12-16 20:22:35.400000+00:00,40.68,22.91,0.27,1.36,0.03,93.51,349.39,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Away,-5.1,-296
134530,57783,3374,V55,2018-12-16 20:22:35.500000+00:00,40.67,22.93,0.24,1.54,0.02,92.06,303.43,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Away,-5.0,-290
134531,57783,3374,V55,2018-12-16 20:22:35.599000+00:00,40.64,22.93,0.34,1.46,0.03,89.33,273.98,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Away,-4.901,-284
134532,57783,3374,V55,2018-12-16 20:22:35.700000+00:00,40.61,22.93,0.41,1.1,0.04,86.68,267.67,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Away,-4.8,-278
134533,57783,3374,V55,2018-12-16 20:22:35.799000+00:00,40.57,22.93,0.39,0.67,0.04,83.34,258.56,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Away,-4.701,-272
134534,57783,3374,V55,2018-12-16 20:22:35.900000+00:00,40.53,22.92,0.38,0.39,0.04,82.69,253.52,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Away,-4.6,-266
134535,57783,3374,V55,2018-12-16 20:22:36+00:00,40.5,22.9,0.4,0.45,0.04,81.95,242.13,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Away,-4.5,-260
134536,57783,3374,V55,2018-12-16 20:22:36.099000+00:00,40.47,22.89,0.33,0.44,0.03,87.46,236.74,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Away,-4.401,-254
134537,57783,3374,V55,2018-12-16 20:22:36.200000+00:00,40.45,22.87,0.23,0.64,0.02,88.66,235.28,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Away,-4.3,-248
134538,57783,3374,V55,2018-12-16 20:22:36.299000+00:00,40.43,22.86,0.15,0.66,0.02,89.73,235.24,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Away,-4.201,-242
134539,57783,3374,V55,2018-12-16 20:22:36.400000+00:00,40.42,22.85,0.12,0.53,0.01,95.37,222.42,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Away,-4.1,-236
134540,57783,3374,V55,2018-12-16 20:22:36.500000+00:00,40.42,22.84,0.11,0.43,0.01,99.51,202.48,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Away,-4.0,-230
134541,57783,3374,V55,2018-12-16 20:22:36.599000+00:00,40.41,22.83,0.12,0.33,0.02,104.2,184.29,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Away,-3.901,-224
134542,57783,3374,V55,2018-12-16 20:22:36.700000+00:00,40.42,22.82,0.14,0.32,0.01,106.0,161.34,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Away,-3.8,-218
134543,57783,3374,V55,2018-12-16 20:22:36.799000+00:00,40.42,22.8,0.15,0.18,0.01,106.0,167.35,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Away,-3.701,-212
134544,57783,3374,V55,2018-12-16 20:22:36.900000+00:00,40.42,22.79,0.17,0.24,0.02,103.09,191.44,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Away,-3.6,-206
134545,57783,3374,V55,2018-12-16 20:22:37+00:00,40.4,22.77,0.23,0.49,0.02,97.64,225.01,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Away,-3.5,-200
134546,57783,3374,V55,2018-12-16 20:22:37.099000+00:00,40.39,22.77,0.12,0.3,0.01,90.31,232.35,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Away,-3.401,-194
134547,57783,3374,V55,2018-12-16 20:22:37.200000+00:00,40.39,22.77,0.08,0.47,0.01,91.53,284.38,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Away,-3.3,-188
134548,57783,3374,V55,2018-12-16 20:22:37.299000+00:00,40.38,22.78,0.11,0.54,0.01,92.6,323.53,line_set,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Away,-3.201,-182
134549,57783,3374,V55,2018-12-16 20:22:37.400000+00:00,40.37,22.79,0.14,0.5,0.01,94.43,340.27,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Away,-3.1,-176
134550,57783,3374,V55,2018-12-16 20:22:37.500000+00:00,40.37,22.8,0.17,0.51,0.02,98.32,353.84,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Away,-3.0,-170
