,video_frame,left,width,top,height,label,video,frame,x,y,top_deepsort,deepsort_cluster,label_deepsort,label_count_deepsort,track_confidence
10,57783_003374_Sideline_28,698,12,352,10,H62,57783_003374_Sideline,28,704.0,357.0,351.0,14.0,V99,23.0,0.8518518518518519
11,57783_003374_Sideline_28,704,12,396,16,H78,57783_003374_Sideline,28,710.0,404.0,396.0,10.0,H62,26.0,0.3880597014925373
12,57783_003374_Sideline_28,711,14,417,16,H56,57783_003374_Sideline,28,718.0,425.0,342.0,7.0,H56,17.0,0.3617021276595745
13,57783_003374_Sideline_28,712,12,342,15,H73,57783_003374_Sideline,28,718.0,350.0,342.0,7.0,H56,17.0,0.3617021276595745
14,57783_003374_Sideline_28,713,13,289,16,H74,57783_003374_Sideline,28,719.0,297.0,288.0,11.0,H74,9.0,0.36
15,57783_003374_Sideline_28,714,14,480,15,H81,57783_003374_Sideline,28,721.0,488.0,480.0,8.0,H81,23.0,0.46938775510204084
16,57783_003374_Sideline_28,732,14,310,14,V24,57783_003374_Sideline,28,739.0,317.0,310.0,6.0,V24,28.0,0.5714285714285714
17,57783_003374_Sideline_28,738,14,367,16,H72,57783_003374_Sideline,28,745.0,375.0,367.0,5.0,H12,32.0,0.64
18,57783_003374_Sideline_28,754,12,57,14,H12,57783_003374_Sideline,28,760.0,64.0,57.0,4.0,H72,36.0,0.782608695652174
19,57783_003374_Sideline_28,804,14,185,16,H14,57783_003374_Sideline,28,811.0,193.0,185.0,3.0,H14,37.0,0.7872340425531915
20,57783_003374_Sideline_28,834,14,54,14,H15,57783_003374_Sideline,28,841.0,61.0,53.0,2.0,H15,37.0,0.7708333333333334
21,57783_003374_Sideline_28,971,14,382,15,H25,57783_003374_Sideline,28,978.0,390.0,382.0,12.0,H25,48.0,1.0
0,57783_003374_Sideline_29,172,12,258,15,V25,57783_003374_Sideline,29,178.0,266.0,258.0,1.0,V25,48.0,1.0
1,57783_003374_Sideline_29,500,15,356,16,V55,57783_003374_Sideline,29,508.0,364.0,355.0,21.0,V55,35.0,0.8974358974358975
2,57783_003374_Sideline_29,501,15,409,15,V38,57783_003374_Sideline,29,509.0,417.0,409.0,20.0,V38,44.0,0.7719298245614035
3,57783_003374_Sideline_29,530,16,495,15,V54,57783_003374_Sideline,29,538.0,503.0,495.0,19.0,V54,40.0,0.8163265306122449
4,57783_003374_Sideline_29,542,15,299,17,V31,57783_003374_Sideline,29,550.0,307.0,298.0,18.0,V31,39.0,0.8297872340425532
5,57783_003374_Sideline_29,644,12,186,16,V57,57783_003374_Sideline,29,650.0,194.0,186.0,16.0,V57,34.0,0.8717948717948718
6,57783_003374_Sideline_29,652,14,460,16,V98,57783_003374_Sideline,29,659.0,468.0,460.0,17.0,V98,40.0,0.7017543859649122
7,57783_003374_Sideline_29,672,14,406,15,V96,57783_003374_Sideline,29,679.0,414.0,406.0,15.0,V96,38.0,0.8260869565217391
8,57783_003374_Sideline_29,692,14,446,15,V99,57783_003374_Sideline,29,699.0,454.0,446.0,22.0,H78,17.0,0.288135593220339
9,57783_003374_Sideline_29,694,14,360,13,V90,57783_003374_Sideline,29,701.0,366.0,359.0,13.0,H62,13.0,0.3333333333333333
10,57783_003374_Sideline_29,700,12,351,11,H62,57783_003374_Sideline,29,706.0,357.0,351.0,14.0,V99,23.0,0.8518518518518519
11,57783_003374_Sideline_29,703,13,395,16,H78,57783_003374_Sideline,29,709.0,403.0,395.0,10.0,H62,26.0,0.3880597014925373
12,57783_003374_Sideline_29,710,14,342,15,H56,57783_003374_Sideline,29,717.0,350.0,342.0,7.0,H56,17.0,0.3617021276595745
13,57783_003374_Sideline_29,712,14,287,17,H74,57783_003374_Sideline,29,719.0,295.0,415.0,9.0,H56,17.0,0.3953488372093023
14,57783_003374_Sideline_29,712,14,415,14,H73,57783_003374_Sideline,29,719.0,422.0,415.0,9.0,H56,17.0,0.3953488372093023
15,57783_003374_Sideline_29,715,14,478,16,H81,57783_003374_Sideline,29,722.0,486.0,478.0,8.0,H81,23.0,0.46938775510204084
16,57783_003374_Sideline_29,732,14,308,16,V24,57783_003374_Sideline,29,739.0,316.0,308.0,6.0,V24,28.0,0.5714285714285714
17,57783_003374_Sideline_29,738,14,366,17,H72,57783_003374_Sideline,29,745.0,374.0,366.0,5.0,H12,32.0,0.64
18,57783_003374_Sideline_29,754,10,57,14,H12,57783_003374_Sideline,29,759.0,64.0,57.0,4.0,H72,36.0,0.782608695652174
19,57783_003374_Sideline_29,804,12,186,15,H14,57783_003374_Sideline,29,810.0,194.0,186.0,3.0,H14,37.0,0.7872340425531915
20,57783_003374_Sideline_29,834,13,54,14,H15,57783_003374_Sideline,29,840.0,61.0,54.0,2.0,H15,37.0,0.7708333333333334
21,57783_003374_Sideline_29,970,16,383,14,H25,57783_003374_Sideline,29,978.0,390.0,382.0,12.0,H25,48.0,1.0
0,57783_003374_Sideline_30,172,12,258,15,V25,57783_003374_Sideline,30,178.0,266.0,258.0,1.0,V25,48.0,1.0
1,57783_003374_Sideline_30,500,16,356,16,V55,57783_003374_Sideline,30,508.0,364.0,355.0,21.0,V55,35.0,0.8974358974358975
2,57783_003374_Sideline_30,502,14,409,15,V38,57783_003374_Sideline,30,509.0,417.0,409.0,20.0,V38,44.0,0.7719298245614035
3,57783_003374_Sideline_30,530,16,495,15,V31,57783_003374_Sideline,30,538.0,503.0,495.0,19.0,V54,40.0,0.8163265306122449
4,57783_003374_Sideline_30,542,16,299,17,V54,57783_003374_Sideline,30,550.0,307.0,298.0,18.0,V31,39.0,0.8297872340425532
5,57783_003374_Sideline_30,643,13,186,16,V57,57783_003374_Sideline,30,649.0,194.0,186.0,16.0,V57,34.0,0.8717948717948718
6,57783_003374_Sideline_30,653,14,459,15,V98,57783_003374_Sideline,30,660.0,467.0,459.0,17.0,V98,40.0,0.7017543859649122
7,57783_003374_Sideline_30,674,13,404,16,V96,57783_003374_Sideline,30,680.0,412.0,404.0,15.0,V96,38.0,0.8260869565217391
8,57783_003374_Sideline_30,692,14,443,16,V99,57783_003374_Sideline,30,699.0,451.0,443.0,22.0,H78,17.0,0.288135593220339
9,57783_003374_Sideline_30,695,13,359,13,H62,57783_003374_Sideline,30,701.0,365.0,358.0,13.0,H62,13.0,0.3333333333333333
10,57783_003374_Sideline_30,702,14,394,17,H78,57783_003374_Sideline,30,709.0,402.0,393.0,10.0,H62,26.0,0.3880597014925373
11,57783_003374_Sideline_30,710,12,341,14,H56,57783_003374_Sideline,30,716.0,348.0,341.0,7.0,H56,17.0,0.3617021276595745
12,57783_003374_Sideline_30,713,14,287,17,H81,57783_003374_Sideline,30,720.0,295.0,412.0,9.0,H56,17.0,0.3953488372093023
13,57783_003374_Sideline_30,713,14,412,14,V90,57783_003374_Sideline,30,720.0,419.0,412.0,9.0,H56,17.0,0.3953488372093023
14,57783_003374_Sideline_30,714,14,477,16,H74,57783_003374_Sideline,30,721.0,485.0,477.0,8.0,H81,23.0,0.46938775510204084
15,57783_003374_Sideline_30,733,13,308,14,H73,57783_003374_Sideline,30,739.0,315.0,307.0,6.0,V24,28.0,0.5714285714285714
16,57783_003374_Sideline_30,742,13,368,15,H12,57783_003374_Sideline,30,748.0,376.0,367.0,5.0,H12,32.0,0.64
17,57783_003374_Sideline_30,754,10,57,14,H72,57783_003374_Sideline,30,759.0,64.0,56.0,4.0,H72,36.0,0.782608695652174
18,57783_003374_Sideline_30,804,12,186,16,V24,57783_003374_Sideline,30,810.0,194.0,186.0,3.0,H14,37.0,0.7872340425531915
19,57783_003374_Sideline_30,834,12,54,14,H14,57783_003374_Sideline,30,840.0,61.0,54.0,2.0,H15,37.0,0.7708333333333334
20,57783_003374_Sideline_30,970,15,383,14,H25,57783_003374_Sideline,30,978.0,390.0,382.0,12.0,H25,48.0,1.0
0,57783_003374_Sideline_31,172,12,258,14,V25,57783_003374_Sideline,31,178.0,265.0,258.0,1.0,V25,48.0,1.0
1,57783_003374_Sideline_31,500,16,356,15,V55,57783_003374_Sideline,31,508.0,364.0,356.0,21.0,V55,35.0,0.8974358974358975
2,57783_003374_Sideline_31,502,15,408,16,V38,57783_003374_Sideline,31,510.0,416.0,408.0,20.0,V38,44.0,0.7719298245614035
3,57783_003374_Sideline_31,530,18,495,15,V54,57783_003374_Sideline,31,539.0,503.0,495.0,19.0,V54,40.0,0.8163265306122449
4,57783_003374_Sideline_31,542,16,299,17,V31,57783_003374_Sideline,31,550.0,307.0,298.0,18.0,V31,39.0,0.8297872340425532
5,57783_003374_Sideline_31,643,13,186,15,V57,57783_003374_Sideline,31,649.0,194.0,186.0,16.0,V57,34.0,0.8717948717948718
6,57783_003374_Sideline_31,654,14,459,17,V98,57783_003374_Sideline,31,661.0,467.0,458.0,17.0,V98,40.0,0.7017543859649122
7,57783_003374_Sideline_31,676,12,403,15,V96,57783_003374_Sideline,31,682.0,411.0,403.0,15.0,V96,38.0,0.8260869565217391
8,57783_003374_Sideline_31,691,15,442,16,V99,57783_003374_Sideline,31,699.0,450.0,442.0,22.0,H78,17.0,0.288135593220339
9,57783_003374_Sideline_31,694,14,358,14,V90,57783_003374_Sideline,31,701.0,365.0,357.0,13.0,H62,13.0,0.3333333333333333
10,57783_003374_Sideline_31,696,12,370,14,H62,57783_003374_Sideline,31,702.0,377.0,357.0,13.0,H62,13.0,0.3333333333333333
11,57783_003374_Sideline_31,702,14,394,17,H78,57783_003374_Sideline,31,709.0,402.0,393.0,10.0,H62,26.0,0.3880597014925373
12,57783_003374_Sideline_31,708,14,341,14,H56,57783_003374_Sideline,31,715.0,348.0,341.0,7.0,H56,17.0,0.3617021276595745
13,57783_003374_Sideline_31,713,14,410,15,H73,57783_003374_Sideline,31,720.0,418.0,475.0,8.0,H81,23.0,0.46938775510204084
14,57783_003374_Sideline_31,714,13,286,16,H74,57783_003374_Sideline,31,720.0,294.0,475.0,8.0,H81,23.0,0.46938775510204084
15,57783_003374_Sideline_31,714,14,474,18,H81,57783_003374_Sideline,31,721.0,483.0,475.0,8.0,H81,23.0,0.46938775510204084
16,57783_003374_Sideline_31,733,13,307,14,V24,57783_003374_Sideline,31,739.0,314.0,307.0,6.0,V24,28.0,0.5714285714285714
17,57783_003374_Sideline_31,743,13,365,16,H72,57783_003374_Sideline,31,749.0,373.0,365.0,5.0,H12,32.0,0.64
18,57783_003374_Sideline_31,752,12,56,14,H12,57783_003374_Sideline,31,758.0,63.0,56.0,4.0,H72,36.0,0.782608695652174
19,57783_003374_Sideline_31,803,13,186,16,H14,57783_003374_Sideline,31,809.0,194.0,186.0,3.0,H14,37.0,0.7872340425531915
20,57783_003374_Sideline_31,833,13,53,14,H15,57783_003374_Sideline,31,839.0,60.0,53.0,2.0,H15,37.0,0.7708333333333334
21,57783_003374_Sideline_31,970,14,382,15,H25,57783_003374_Sideline,31,977.0,390.0,382.0,12.0,H25,48.0,1.0
0,57783_003374_Sideline_32,172,12,258,14,V25,57783_003374_Sideline,32,178.0,265.0,257.0,1.0,V25,48.0,1.0
1,57783_003374_Sideline_32,500,16,355,16,V55,57783_003374_Sideline,32,508.0,363.0,355.0,21.0,V55,35.0,0.8974358974358975
2,57783_003374_Sideline_32,503,15,408,14,V38,57783_003374_Sideline,32,511.0,415.0,408.0,20.0,V38,44.0,0.7719298245614035
3,57783_003374_Sideline_32,531,17,495,15,V31,57783_003374_Sideline,32,539.0,503.0,495.0,19.0,V54,40.0,0.8163265306122449
4,57783_003374_Sideline_32,542,16,299,17,V54,57783_003374_Sideline,32,550.0,307.0,298.0,18.0,V31,39.0,0.8297872340425532
5,57783_003374_Sideline_32,643,13,186,15,V57,57783_003374_Sideline,32,649.0,194.0,186.0,16.0,V57,34.0,0.8717948717948718
6,57783_003374_Sideline_32,656,14,459,16,V98,57783_003374_Sideline,32,663.0,467.0,458.0,17.0,V98,40.0,0.7017543859649122
7,57783_003374_Sideline_32,676,13,402,15,V96,57783_003374_Sideline,32,682.0,410.0,402.0,15.0,V96,38.0,0.8260869565217391
8,57783_003374_Sideline_32,690,16,440,15,V99,57783_003374_Sideline,32,698.0,448.0,440.0,22.0,H78,17.0,0.288135593220339
9,57783_003374_Sideline_32,696,12,355,15,H62,57783_003374_Sideline,32,702.0,363.0,356.0,13.0,H62,13.0,0.3333333333333333
10,57783_003374_Sideline_32,702,14,394,17,H78,57783_003374_Sideline,32,709.0,402.0,393.0,10.0,H62,26.0,0.3880597014925373
11,57783_003374_Sideline_32,706,14,341,15,H56,57783_003374_Sideline,32,713.0,349.0,341.0,7.0,H56,17.0,0.3617021276595745
12,57783_003374_Sideline_32,711,16,407,16,H81,57783_003374_Sideline,32,719.0,415.0,407.0,9.0,H56,17.0,0.3953488372093023
13,57783_003374_Sideline_32,714,13,286,17,V90,57783_003374_Sideline,32,720.0,294.0,285.0,11.0,H74,9.0,0.36
14,57783_003374_Sideline_32,716,14,473,16,H74,57783_003374_Sideline,32,723.0,481.0,473.0,8.0,H81,23.0,0.46938775510204084
15,57783_003374_Sideline_32,733,13,305,14,H73,57783_003374_Sideline,32,739.0,312.0,305.0,6.0,V24,28.0,0.5714285714285714
16,57783_003374_Sideline_32,744,13,365,15,H72,57783_003374_Sideline,32,750.0,373.0,365.0,5.0,H12,32.0,0.64
17,57783_003374_Sideline_32,752,10,56,14,H12,57783_003374_Sideline,32,757.0,63.0,56.0,4.0,H72,36.0,0.782608695652174
18,57783_003374_Sideline_32,803,13,186,16,V24,57783_003374_Sideline,32,809.0,194.0,186.0,3.0,H14,37.0,0.7872340425531915
19,57783_003374_Sideline_32,833,12,54,14,H14,57783_003374_Sideline,32,839.0,61.0,53.0,2.0,H15,37.0,0.7708333333333334
20,57783_003374_Sideline_32,970,14,382,15,H25,57783_003374_Sideline,32,977.0,390.0,382.0,12.0,H25,48.0,1.0
0,57783_003374_Sideline_33,172,12,258,14,V25,57783_003374_Sideline,33,178.0,265.0,257.0,1.0,V25,48.0,1.0
1,57783_003374_Sideline_33,502,15,355,15,V55,57783_003374_Sideline,33,510.0,363.0,355.0,21.0,V55,35.0,0.8974358974358975
2,57783_003374_Sideline_33,503,15,408,14,V38,57783_003374_Sideline,33,511.0,415.0,407.0,20.0,V38,44.0,0.7719298245614035
3,57783_003374_Sideline_33,532,16,495,15,V54,57783_003374_Sideline,33,540.0,503.0,495.0,19.0,V54,40.0,0.8163265306122449
4,57783_003374_Sideline_33,543,15,298,18,V31,57783_003374_Sideline,33,551.0,307.0,298.0,18.0,V31,39.0,0.8297872340425532
5,57783_003374_Sideline_33,643,13,186,15,V57,57783_003374_Sideline,33,649.0,194.0,186.0,16.0,V57,34.0,0.8717948717948718
6,57783_003374_Sideline_33,656,16,459,16,V98,57783_003374_Sideline,33,664.0,467.0,458.0,17.0,V98,40.0,0.7017543859649122
7,57783_003374_Sideline_33,678,12,400,15,V96,57783_003374_Sideline,33,684.0,408.0,400.0,15.0,V96,38.0,0.8260869565217391
8,57783_003374_Sideline_33,690,16,438,15,V99,57783_003374_Sideline,33,698.0,446.0,438.0,22.0,H78,17.0,0.288135593220339
9,57783_003374_Sideline_33,696,13,353,14,H78,57783_003374_Sideline,33,702.0,360.0,353.0,13.0,H62,13.0,0.3333333333333333
10,57783_003374_Sideline_33,696,12,367,15,H62,57783_003374_Sideline,33,702.0,375.0,353.0,13.0,H62,13.0,0.3333333333333333
11,57783_003374_Sideline_33,702,14,393,18,V90,57783_003374_Sideline,33,709.0,402.0,392.0,10.0,H62,26.0,0.3880597014925373
12,57783_003374_Sideline_33,705,13,340,14,H56,57783_003374_Sideline,33,711.0,347.0,340.0,7.0,H56,17.0,0.3617021276595745
13,57783_003374_Sideline_33,711,15,407,14,H73,57783_003374_Sideline,33,719.0,414.0,406.0,9.0,H56,17.0,0.3953488372093023
14,57783_003374_Sideline_33,715,13,470,16,H81,57783_003374_Sideline,33,721.0,478.0,285.0,11.0,H74,9.0,0.36
15,57783_003374_Sideline_33,716,12,286,16,H74,57783_003374_Sideline,33,722.0,294.0,285.0,11.0,H74,9.0,0.36
16,57783_003374_Sideline_33,734,12,304,14,V24,57783_003374_Sideline,33,740.0,311.0,304.0,6.0,V24,28.0,0.5714285714285714
17,57783_003374_Sideline_33,744,14,365,15,H72,57783_003374_Sideline,33,751.0,373.0,365.0,5.0,H12,32.0,0.64
18,57783_003374_Sideline_33,751,10,56,15,H12,57783_003374_Sideline,33,756.0,64.0,56.0,4.0,H72,36.0,0.782608695652174
19,57783_003374_Sideline_33,802,14,187,16,H14,57783_003374_Sideline,33,809.0,195.0,186.0,3.0,H14,37.0,0.7872340425531915
20,57783_003374_Sideline_33,833,12,54,14,H15,57783_003374_Sideline,33,839.0,61.0,53.0,2.0,H15,37.0,0.7708333333333334
21,57783_003374_Sideline_33,968,16,382,15,H25,57783_003374_Sideline,33,976.0,390.0,382.0,12.0,H25,48.0,1.0
0,57783_003374_Sideline_34,173,12,258,14,V25,57783_003374_Sideline,34,179.0,265.0,257.0,1.0,V25,48.0,1.0
1,57783_003374_Sideline_34,502,15,355,16,V55,57783_003374_Sideline,34,510.0,363.0,355.0,21.0,V55,35.0,0.8974358974358975
2,57783_003374_Sideline_34,504,14,407,15,V38,57783_003374_Sideline,34,511.0,415.0,407.0,20.0,V38,44.0,0.7719298245614035
3,57783_003374_Sideline_34,532,16,494,16,V31,57783_003374_Sideline,34,540.0,502.0,494.0,19.0,V54,40.0,0.8163265306122449
4,57783_003374_Sideline_34,544,14,298,17,V54,57783_003374_Sideline,34,551.0,306.0,297.0,18.0,V31,39.0,0.8297872340425532
5,57783_003374_Sideline_34,643,13,186,15,V57,57783_003374_Sideline,34,649.0,194.0,186.0,16.0,V57,34.0,0.8717948717948718
6,57783_003374_Sideline_34,659,14,458,15,V98,57783_003374_Sideline,34,666.0,466.0,458.0,17.0,V98,40.0,0.7017543859649122
7,57783_003374_Sideline_34,679,14,399,15,V96,57783_003374_Sideline,34,686.0,407.0,399.0,15.0,V96,38.0,0.8260869565217391
8,57783_003374_Sideline_34,690,16,436,16,V99,57783_003374_Sideline,34,698.0,444.0,436.0,22.0,H78,17.0,0.288135593220339
9,57783_003374_Sideline_34,696,12,351,15,H62,57783_003374_Sideline,34,702.0,359.0,351.0,13.0,H62,13.0,0.3333333333333333
10,57783_003374_Sideline_34,701,15,393,17,H78,57783_003374_Sideline,34,709.0,401.0,392.0,10.0,H62,26.0,0.3880597014925373
11,57783_003374_Sideline_34,704,12,341,14,H56,57783_003374_Sideline,34,710.0,348.0,340.0,7.0,H56,17.0,0.3617021276595745
12,57783_003374_Sideline_34,710,16,406,14,H81,57783_003374_Sideline,34,718.0,413.0,405.0,9.0,H56,17.0,0.3953488372093023
13,57783_003374_Sideline_34,716,12,286,15,H74,57783_003374_Sideline,34,722.0,294.0,286.0,11.0,H74,9.0,0.36
14,57783_003374_Sideline_34,716,12,470,14,V90,57783_003374_Sideline,34,722.0,477.0,286.0,11.0,H74,9.0,0.36
15,57783_003374_Sideline_34,734,12,303,14,H73,57783_003374_Sideline,34,740.0,310.0,303.0,6.0,V24,28.0,0.5714285714285714
16,57783_003374_Sideline_34,748,12,364,16,H72,57783_003374_Sideline,34,754.0,372.0,56.0,4.0,H72,36.0,0.782608695652174
17,57783_003374_Sideline_34,750,10,56,14,H12,57783_003374_Sideline,34,755.0,63.0,56.0,4.0,H72,36.0,0.782608695652174
18,57783_003374_Sideline_34,802,12,188,15,V24,57783_003374_Sideline,34,808.0,196.0,188.0,3.0,H14,37.0,0.7872340425531915
19,57783_003374_Sideline_34,832,12,54,14,H14,57783_003374_Sideline,34,838.0,61.0,53.0,2.0,H15,37.0,0.7708333333333334
20,57783_003374_Sideline_34,968,15,382,15,H25,57783_003374_Sideline,34,976.0,390.0,382.0,12.0,H25,48.0,1.0
0,57783_003374_Sideline_35,173,12,258,13,V25,57783_003374_Sideline,35,179.0,264.0,257.0,1.0,V25,48.0,1.0
1,57783_003374_Sideline_35,502,16,355,16,V55,57783_003374_Sideline,35,510.0,363.0,354.0,21.0,V55,35.0,0.8974358974358975
2,57783_003374_Sideline_35,504,15,407,15,V38,57783_003374_Sideline,35,512.0,415.0,407.0,20.0,V38,44.0,0.7719298245614035
3,57783_003374_Sideline_35,534,16,494,16,V31,57783_003374_Sideline,35,542.0,502.0,494.0,19.0,V54,40.0,0.8163265306122449
4,57783_003374_Sideline_35,544,14,298,17,V54,57783_003374_Sideline,35,551.0,306.0,297.0,18.0,V31,39.0,0.8297872340425532
5,57783_003374_Sideline_35,644,12,186,15,V57,57783_003374_Sideline,35,650.0,194.0,186.0,16.0,V57,34.0,0.8717948717948718
6,57783_003374_Sideline_35,660,14,458,16,V98,57783_003374_Sideline,35,667.0,466.0,457.0,17.0,V98,40.0,0.7017543859649122
7,57783_003374_Sideline_35,680,14,397,16,V96,57783_003374_Sideline,35,687.0,405.0,397.0,15.0,V96,38.0,0.8260869565217391
8,57783_003374_Sideline_35,690,15,434,15,V99,57783_003374_Sideline,35,698.0,442.0,434.0,22.0,H78,17.0,0.288135593220339
9,57783_003374_Sideline_35,696,12,352,14,H62,57783_003374_Sideline,35,702.0,359.0,351.0,13.0,H62,13.0,0.3333333333333333
10,57783_003374_Sideline_35,702,14,393,17,H78,57783_003374_Sideline,35,709.0,401.0,392.0,10.0,H62,26.0,0.3880597014925373
11,57783_003374_Sideline_35,704,12,340,14,H56,57783_003374_Sideline,35,710.0,347.0,340.0,7.0,H56,17.0,0.3617021276595745
12,57783_003374_Sideline_35,710,12,407,13,H81,57783_003374_Sideline,35,716.0,413.0,405.0,9.0,H56,17.0,0.3953488372093023
13,57783_003374_Sideline_35,716,12,286,16,V90,57783_003374_Sideline,35,722.0,294.0,285.0,11.0,H74,9.0,0.36
14,57783_003374_Sideline_35,716,13,467,15,H74,57783_003374_Sideline,35,722.0,475.0,285.0,11.0,H74,9.0,0.36
15,57783_003374_Sideline_35,734,12,302,14,H73,57783_003374_Sideline,35,740.0,309.0,302.0,6.0,V24,28.0,0.5714285714285714
16,57783_003374_Sideline_35,748,14,363,16,H12,57783_003374_Sideline,35,755.0,371.0,363.0,5.0,H12,32.0,0.64
17,57783_003374_Sideline_35,750,10,57,13,H72,57783_003374_Sideline,35,755.0,63.0,56.0,4.0,H72,36.0,0.782608695652174
18,57783_003374_Sideline_35,800,14,189,15,V24,57783_003374_Sideline,35,807.0,197.0,189.0,3.0,H14,37.0,0.7872340425531915
19,57783_003374_Sideline_35,831,13,54,15,H14,57783_003374_Sideline,35,837.0,62.0,54.0,2.0,H15,37.0,0.7708333333333334
20,57783_003374_Sideline_35,968,15,382,15,H25,57783_003374_Sideline,35,976.0,390.0,382.0,12.0,H25,48.0,1.0
0,57783_003374_Sideline_36,173,12,257,15,V25,57783_003374_Sideline,36,179.0,265.0,257.0,1.0,V25,48.0,1.0
1,57783_003374_Sideline_36,503,15,354,16,V55,57783_003374_Sideline,36,511.0,362.0,354.0,21.0,V55,35.0,0.8974358974358975
2,57783_003374_Sideline_36,504,16,407,14,V38,57783_003374_Sideline,36,512.0,414.0,407.0,20.0,V38,44.0,0.7719298245614035
3,57783_003374_Sideline_36,534,16,494,15,V54,57783_003374_Sideline,36,542.0,502.0,494.0,19.0,V54,40.0,0.8163265306122449
4,57783_003374_Sideline_36,544,15,298,16,V31,57783_003374_Sideline,36,552.0,306.0,297.0,18.0,V31,39.0,0.8297872340425532
5,57783_003374_Sideline_36,643,13,186,15,V57,57783_003374_Sideline,36,649.0,194.0,186.0,16.0,V57,34.0,0.8717948717948718
6,57783_003374_Sideline_36,662,15,458,15,V98,57783_003374_Sideline,36,670.0,466.0,458.0,17.0,V98,40.0,0.7017543859649122
7,57783_003374_Sideline_36,682,12,397,14,V96,57783_003374_Sideline,36,688.0,404.0,396.0,15.0,V96,38.0,0.8260869565217391
8,57783_003374_Sideline_36,690,14,432,16,V99,57783_003374_Sideline,36,697.0,440.0,432.0,22.0,H78,17.0,0.288135593220339
9,57783_003374_Sideline_36,696,14,351,14,H78,57783_003374_Sideline,36,703.0,358.0,350.0,13.0,H62,13.0,0.3333333333333333
10,57783_003374_Sideline_36,696,12,363,14,H62,57783_003374_Sideline,36,702.0,370.0,350.0,13.0,H62,13.0,0.3333333333333333
11,57783_003374_Sideline_36,701,15,393,16,V90,57783_003374_Sideline,36,709.0,401.0,392.0,10.0,H62,26.0,0.3880597014925373
12,57783_003374_Sideline_36,704,14,338,14,H56,57783_003374_Sideline,36,711.0,345.0,338.0,7.0,H56,17.0,0.3617021276595745
13,57783_003374_Sideline_36,710,13,406,13,H73,57783_003374_Sideline,36,716.0,412.0,405.0,9.0,H56,17.0,0.3953488372093023
14,57783_003374_Sideline_36,714,14,464,16,H81,57783_003374_Sideline,36,721.0,472.0,464.0,8.0,H81,23.0,0.46938775510204084
15,57783_003374_Sideline_36,716,13,286,16,H74,57783_003374_Sideline,36,722.0,294.0,285.0,11.0,H74,9.0,0.36
16,57783_003374_Sideline_36,734,12,301,14,V24,57783_003374_Sideline,36,740.0,308.0,301.0,6.0,V24,28.0,0.5714285714285714
17,57783_003374_Sideline_36,748,10,57,13,H72,57783_003374_Sideline,36,753.0,63.0,362.0,5.0,H12,32.0,0.64
18,57783_003374_Sideline_36,750,13,362,16,H12,57783_003374_Sideline,36,756.0,370.0,362.0,5.0,H12,32.0,0.64
19,57783_003374_Sideline_36,800,13,190,14,H14,57783_003374_Sideline,36,806.0,197.0,189.0,3.0,H14,37.0,0.7872340425531915
20,57783_003374_Sideline_36,830,14,55,14,H15,57783_003374_Sideline,36,837.0,62.0,54.0,2.0,H15,37.0,0.7708333333333334
21,57783_003374_Sideline_36,968,14,381,16,H25,57783_003374_Sideline,36,975.0,389.0,381.0,12.0,H25,48.0,1.0
0,57783_003374_Sideline_37,174,12,257,14,V25,57783_003374_Sideline,37,180.0,264.0,257.0,1.0,V25,48.0,1.0
1,57783_003374_Sideline_37,504,15,354,16,V55,57783_003374_Sideline,37,512.0,362.0,406.0,20.0,V38,44.0,0.7719298245614035
2,57783_003374_Sideline_37,504,16,407,14,V38,57783_003374_Sideline,37,512.0,414.0,406.0,20.0,V38,44.0,0.7719298245614035
3,57783_003374_Sideline_37,536,16,494,16,V54,57783_003374_Sideline,37,544.0,502.0,494.0,19.0,V54,40.0,0.8163265306122449
4,57783_003374_Sideline_37,544,15,298,16,V31,57783_003374_Sideline,37,552.0,306.0,297.0,18.0,V31,39.0,0.8297872340425532
5,57783_003374_Sideline_37,643,13,186,15,V57,57783_003374_Sideline,37,649.0,194.0,186.0,16.0,V57,34.0,0.8717948717948718
6,57783_003374_Sideline_37,664,14,458,15,V98,57783_003374_Sideline,37,671.0,466.0,458.0,17.0,V98,40.0,0.7017543859649122
7,57783_003374_Sideline_37,683,13,396,14,V96,57783_003374_Sideline,37,689.0,403.0,395.0,15.0,V96,38.0,0.8260869565217391
8,57783_003374_Sideline_37,690,14,431,14,V99,57783_003374_Sideline,37,697.0,438.0,430.0,22.0,H78,17.0,0.288135593220339
9,57783_003374_Sideline_37,697,13,352,14,H62,57783_003374_Sideline,37,703.0,359.0,351.0,13.0,H62,13.0,0.3333333333333333
10,57783_003374_Sideline_37,701,14,392,16,H78,57783_003374_Sideline,37,708.0,400.0,392.0,10.0,H62,26.0,0.3880597014925373
11,57783_003374_Sideline_37,704,14,337,15,V90,57783_003374_Sideline,37,711.0,345.0,337.0,7.0,H56,17.0,0.3617021276595745
12,57783_003374_Sideline_37,710,12,406,14,H56,57783_003374_Sideline,37,716.0,413.0,405.0,9.0,H56,17.0,0.3953488372093023
13,57783_003374_Sideline_37,716,13,463,14,H73,57783_003374_Sideline,37,722.0,470.0,463.0,8.0,H81,23.0,0.46938775510204084
14,57783_003374_Sideline_37,718,12,286,16,H81,57783_003374_Sideline,37,724.0,294.0,285.0,11.0,H74,9.0,0.36
