,video_frame,gameKey,playID,view,video,frame,label,left,width,top,height,impactType,isDefinitiveImpact,isSidelinePlayer,x,y,y_im,game_play
539122,57910_001164_Sideline_86,57910,1164,Sideline,57910_001164_Sideline.mp4,86,H95,426,17,329,16,None,False,False,434.0,337.0,383.0,57910_001164
539123,57910_001164_Sideline_86,57910,1164,Sideline,57910_001164_Sideline.mp4,86,V68,439,13,259,15,None,False,False,445.0,267.0,453.0,57910_001164
539124,57910_001164_Sideline_86,57910,1164,Sideline,57910_001164_Sideline.mp4,86,V83,448,14,222,14,None,False,False,455.0,229.0,491.0,57910_001164
539125,57910_001164_Sideline_86,57910,1164,Sideline,57910_001164_Sideline.mp4,86,V66,451,13,272,11,None,False,False,457.0,278.0,442.0,57910_001164
539126,57910_001164_Sideline_86,57910,1164,Sideline,57910_001164_Sideline.mp4,86,H97,459,15,264,15,None,False,False,467.0,272.0,448.0,57910_001164
539127,57910_001164_Sideline_86,57910,1164,Sideline,57910_001164_Sideline.mp4,86,H56,461,15,229,15,None,False,False,469.0,237.0,483.0,57910_001164
539128,57910_001164_Sideline_86,57910,1164,Sideline,57910_001164_Sideline.mp4,86,V71,466,13,351,17,None,False,False,472.0,359.0,361.0,57910_001164
539129,57910_001164_Sideline_86,57910,1164,Sideline,57910_001164_Sideline.mp4,86,H98,474,14,272,14,None,False,False,481.0,279.0,441.0,57910_001164
539130,57910_001164_Sideline_86,57910,1164,Sideline,57910_001164_Sideline.mp4,86,V11,483,17,533,19,None,False,False,491.0,543.0,177.0,57910_001164
539131,57910_001164_Sideline_86,57910,1164,Sideline,57910_001164_Sideline.mp4,86,H55,502,17,370,14,None,False,False,510.0,377.0,343.0,57910_001164
539132,57910_001164_Sideline_86,57910,1164,Sideline,57910_001164_Sideline.mp4,86,V77,509,12,311,16,None,False,False,515.0,319.0,401.0,57910_001164
539133,57910_001164_Sideline_86,57910,1164,Sideline,57910_001164_Sideline.mp4,86,H59,518,15,317,14,None,False,False,526.0,324.0,396.0,57910_001164
539134,57910_001164_Sideline_86,57910,1164,Sideline,57910_001164_Sideline.mp4,86,V19,521,13,128,14,None,False,False,527.0,135.0,585.0,57910_001164
539135,57910_001164_Sideline_86,57910,1164,Sideline,57910_001164_Sideline.mp4,86,H20,530,14,543,12,None,False,False,537.0,549.0,171.0,57910_001164
539136,57910_001164_Sideline_86,57910,1164,Sideline,57910_001164_Sideline.mp4,86,H58,567,17,245,15,None,False,False,575.0,253.0,467.0,57910_001164
539137,57910_001164_Sideline_86,57910,1164,Sideline,57910_001164_Sideline.mp4,86,H33,712,14,115,16,None,False,False,719.0,123.0,597.0,57910_001164
539138,57910_001164_Sideline_86,57910,1164,Sideline,57910_001164_Sideline.mp4,86,H32,938,14,179,14,None,False,False,945.0,186.0,534.0,57910_001164
539139,57910_001164_Sideline_86,57910,1164,Sideline,57910_001164_Sideline.mp4,86,H36,1109,18,376,19,None,False,False,1118.0,386.0,334.0,57910_001164
539140,57910_001164_Sideline_87,57910,1164,Sideline,57910_001164_Sideline.mp4,87,V33,200,15,285,16,None,False,False,208.0,293.0,427.0,57910_001164
539141,57910_001164_Sideline_87,57910,1164,Sideline,57910_001164_Sideline.mp4,87,V9,240,14,289,12,None,False,False,247.0,295.0,425.0,57910_001164
539142,57910_001164_Sideline_87,57910,1164,Sideline,57910_001164_Sideline.mp4,87,V46,383,17,256,16,None,False,False,391.0,264.0,456.0,57910_001164
539143,57910_001164_Sideline_87,57910,1164,Sideline,57910_001164_Sideline.mp4,87,V60,420,14,314,17,None,False,False,427.0,322.0,398.0,57910_001164
539144,57910_001164_Sideline_87,57910,1164,Sideline,57910_001164_Sideline.mp4,87,H95,424,17,329,16,None,False,False,432.0,337.0,383.0,57910_001164
539145,57910_001164_Sideline_87,57910,1164,Sideline,57910_001164_Sideline.mp4,87,V68,438,14,259,16,None,False,False,445.0,267.0,453.0,57910_001164
539146,57910_001164_Sideline_87,57910,1164,Sideline,57910_001164_Sideline.mp4,87,V83,446,14,223,14,None,False,False,453.0,230.0,490.0,57910_001164
539147,57910_001164_Sideline_87,57910,1164,Sideline,57910_001164_Sideline.mp4,87,V66,450,13,273,10,None,False,False,456.0,278.0,442.0,57910_001164
539148,57910_001164_Sideline_87,57910,1164,Sideline,57910_001164_Sideline.mp4,87,H97,458,15,265,15,None,False,False,466.0,273.0,447.0,57910_001164
539149,57910_001164_Sideline_87,57910,1164,Sideline,57910_001164_Sideline.mp4,87,H56,459,16,229,15,None,False,False,467.0,237.0,483.0,57910_001164
539150,57910_001164_Sideline_87,57910,1164,Sideline,57910_001164_Sideline.mp4,87,V71,466,13,352,17,None,False,False,472.0,360.0,360.0,57910_001164
539151,57910_001164_Sideline_87,57910,1164,Sideline,57910_001164_Sideline.mp4,87,H98,473,15,273,14,None,False,False,481.0,280.0,440.0,57910_001164
539152,57910_001164_Sideline_87,57910,1164,Sideline,57910_001164_Sideline.mp4,87,V11,483,15,532,19,None,False,False,491.0,542.0,178.0,57910_001164
539153,57910_001164_Sideline_87,57910,1164,Sideline,57910_001164_Sideline.mp4,87,H55,502,16,370,15,None,False,False,510.0,378.0,342.0,57910_001164
539154,57910_001164_Sideline_87,57910,1164,Sideline,57910_001164_Sideline.mp4,87,V77,509,11,311,16,None,False,False,515.0,319.0,401.0,57910_001164
539155,57910_001164_Sideline_87,57910,1164,Sideline,57910_001164_Sideline.mp4,87,H59,516,14,317,13,None,False,False,523.0,323.0,397.0,57910_001164
539156,57910_001164_Sideline_87,57910,1164,Sideline,57910_001164_Sideline.mp4,87,V19,522,13,128,15,None,False,False,528.0,136.0,584.0,57910_001164
539157,57910_001164_Sideline_87,57910,1164,Sideline,57910_001164_Sideline.mp4,87,H20,530,14,543,12,None,False,False,537.0,549.0,171.0,57910_001164
539158,57910_001164_Sideline_87,57910,1164,Sideline,57910_001164_Sideline.mp4,87,H58,564,18,245,16,None,False,False,573.0,253.0,467.0,57910_001164
539159,57910_001164_Sideline_87,57910,1164,Sideline,57910_001164_Sideline.mp4,87,H33,708,13,117,14,None,False,False,714.0,124.0,596.0,57910_001164
539160,57910_001164_Sideline_87,57910,1164,Sideline,57910_001164_Sideline.mp4,87,H32,939,13,179,14,None,False,False,945.0,186.0,534.0,57910_001164
539161,57910_001164_Sideline_87,57910,1164,Sideline,57910_001164_Sideline.mp4,87,H36,1109,18,376,19,None,False,False,1118.0,386.0,334.0,57910_001164
539162,57910_001164_Sideline_88,57910,1164,Sideline,57910_001164_Sideline.mp4,88,V33,202,14,284,17,None,False,False,209.0,292.0,428.0,57910_001164
539163,57910_001164_Sideline_88,57910,1164,Sideline,57910_001164_Sideline.mp4,88,V9,236,13,289,12,None,False,False,242.0,295.0,425.0,57910_001164
539164,57910_001164_Sideline_88,57910,1164,Sideline,57910_001164_Sideline.mp4,88,V46,384,16,256,17,None,False,False,392.0,264.0,456.0,57910_001164
539165,57910_001164_Sideline_88,57910,1164,Sideline,57910_001164_Sideline.mp4,88,V60,418,15,314,17,None,False,False,426.0,322.0,398.0,57910_001164
539166,57910_001164_Sideline_88,57910,1164,Sideline,57910_001164_Sideline.mp4,88,H95,423,15,328,16,None,False,False,431.0,336.0,384.0,57910_001164
539167,57910_001164_Sideline_88,57910,1164,Sideline,57910_001164_Sideline.mp4,88,V68,437,15,259,16,None,False,False,445.0,267.0,453.0,57910_001164
539168,57910_001164_Sideline_88,57910,1164,Sideline,57910_001164_Sideline.mp4,88,V83,444,15,223,14,None,False,False,452.0,230.0,490.0,57910_001164
539169,57910_001164_Sideline_88,57910,1164,Sideline,57910_001164_Sideline.mp4,88,V66,449,13,273,9,None,False,False,455.0,277.0,443.0,57910_001164
539170,57910_001164_Sideline_88,57910,1164,Sideline,57910_001164_Sideline.mp4,88,H56,458,15,229,14,None,False,False,466.0,236.0,484.0,57910_001164
539171,57910_001164_Sideline_88,57910,1164,Sideline,57910_001164_Sideline.mp4,88,H97,458,15,265,15,None,False,False,466.0,273.0,447.0,57910_001164
539172,57910_001164_Sideline_88,57910,1164,Sideline,57910_001164_Sideline.mp4,88,V71,466,13,353,16,None,False,False,472.0,361.0,359.0,57910_001164
539173,57910_001164_Sideline_88,57910,1164,Sideline,57910_001164_Sideline.mp4,88,H98,473,15,273,15,None,False,False,481.0,281.0,439.0,57910_001164
539174,57910_001164_Sideline_88,57910,1164,Sideline,57910_001164_Sideline.mp4,88,V11,484,14,532,18,None,False,False,491.0,541.0,179.0,57910_001164
539175,57910_001164_Sideline_88,57910,1164,Sideline,57910_001164_Sideline.mp4,88,H55,502,16,371,14,None,False,False,510.0,378.0,342.0,57910_001164
539176,57910_001164_Sideline_88,57910,1164,Sideline,57910_001164_Sideline.mp4,88,V77,510,11,310,18,Helmet,True,False,516.0,319.0,401.0,57910_001164
539177,57910_001164_Sideline_88,57910,1164,Sideline,57910_001164_Sideline.mp4,88,H59,514,14,317,13,Helmet,True,False,521.0,323.0,397.0,57910_001164
539178,57910_001164_Sideline_88,57910,1164,Sideline,57910_001164_Sideline.mp4,88,V19,523,13,129,15,None,False,False,529.0,137.0,583.0,57910_001164
539179,57910_001164_Sideline_88,57910,1164,Sideline,57910_001164_Sideline.mp4,88,H20,530,14,543,12,None,False,False,537.0,549.0,171.0,57910_001164
539180,57910_001164_Sideline_88,57910,1164,Sideline,57910_001164_Sideline.mp4,88,H58,562,17,246,15,None,False,False,570.0,254.0,466.0,57910_001164
539181,57910_001164_Sideline_88,57910,1164,Sideline,57910_001164_Sideline.mp4,88,H33,704,14,116,15,None,False,False,711.0,124.0,596.0,57910_001164
539182,57910_001164_Sideline_88,57910,1164,Sideline,57910_001164_Sideline.mp4,88,H32,938,14,180,15,None,False,False,945.0,188.0,532.0,57910_001164
539183,57910_001164_Sideline_88,57910,1164,Sideline,57910_001164_Sideline.mp4,88,H36,1109,19,376,19,None,False,False,1119.0,386.0,334.0,57910_001164
539184,57910_001164_Sideline_89,57910,1164,Sideline,57910_001164_Sideline.mp4,89,V33,204,13,285,13,None,False,False,210.0,291.0,429.0,57910_001164
539185,57910_001164_Sideline_89,57910,1164,Sideline,57910_001164_Sideline.mp4,89,V9,232,13,290,11,None,False,False,238.0,296.0,424.0,57910_001164
539186,57910_001164_Sideline_89,57910,1164,Sideline,57910_001164_Sideline.mp4,89,V46,385,17,255,17,None,False,False,393.0,263.0,457.0,57910_001164
539187,57910_001164_Sideline_89,57910,1164,Sideline,57910_001164_Sideline.mp4,89,V60,416,15,314,17,None,False,False,424.0,322.0,398.0,57910_001164
539188,57910_001164_Sideline_89,57910,1164,Sideline,57910_001164_Sideline.mp4,89,H95,421,15,328,16,None,False,False,429.0,336.0,384.0,57910_001164
539189,57910_001164_Sideline_89,57910,1164,Sideline,57910_001164_Sideline.mp4,89,V68,437,14,259,16,None,False,False,444.0,267.0,453.0,57910_001164
539190,57910_001164_Sideline_89,57910,1164,Sideline,57910_001164_Sideline.mp4,89,V83,441,16,223,14,None,False,False,449.0,230.0,490.0,57910_001164
539191,57910_001164_Sideline_89,57910,1164,Sideline,57910_001164_Sideline.mp4,89,V66,448,14,273,10,None,False,False,455.0,278.0,442.0,57910_001164
539192,57910_001164_Sideline_89,57910,1164,Sideline,57910_001164_Sideline.mp4,89,H56,457,16,229,14,None,False,False,465.0,236.0,484.0,57910_001164
539193,57910_001164_Sideline_89,57910,1164,Sideline,57910_001164_Sideline.mp4,89,H97,458,15,266,15,None,False,False,466.0,274.0,446.0,57910_001164
539194,57910_001164_Sideline_89,57910,1164,Sideline,57910_001164_Sideline.mp4,89,V71,465,13,353,17,None,False,False,471.0,361.0,359.0,57910_001164
539195,57910_001164_Sideline_89,57910,1164,Sideline,57910_001164_Sideline.mp4,89,H98,472,16,274,15,None,False,False,480.0,282.0,438.0,57910_001164
539196,57910_001164_Sideline_89,57910,1164,Sideline,57910_001164_Sideline.mp4,89,V11,484,14,532,18,None,False,False,491.0,541.0,179.0,57910_001164
539197,57910_001164_Sideline_89,57910,1164,Sideline,57910_001164_Sideline.mp4,89,H55,502,16,372,14,None,False,False,510.0,379.0,341.0,57910_001164
539198,57910_001164_Sideline_89,57910,1164,Sideline,57910_001164_Sideline.mp4,89,V77,509,12,309,18,None,False,False,515.0,318.0,402.0,57910_001164
539199,57910_001164_Sideline_89,57910,1164,Sideline,57910_001164_Sideline.mp4,89,H59,512,14,317,14,None,False,False,519.0,324.0,396.0,57910_001164
539200,57910_001164_Sideline_89,57910,1164,Sideline,57910_001164_Sideline.mp4,89,V19,523,13,129,15,None,False,False,529.0,137.0,583.0,57910_001164
539201,57910_001164_Sideline_89,57910,1164,Sideline,57910_001164_Sideline.mp4,89,H20,529,15,543,12,None,False,False,537.0,549.0,171.0,57910_001164
539202,57910_001164_Sideline_89,57910,1164,Sideline,57910_001164_Sideline.mp4,89,H58,559,17,247,15,None,False,False,567.0,255.0,465.0,57910_001164
539203,57910_001164_Sideline_89,57910,1164,Sideline,57910_001164_Sideline.mp4,89,H33,701,13,117,15,None,False,False,707.0,125.0,595.0,57910_001164
539204,57910_001164_Sideline_89,57910,1164,Sideline,57910_001164_Sideline.mp4,89,H32,938,14,181,14,None,False,False,945.0,188.0,532.0,57910_001164
539205,57910_001164_Sideline_89,57910,1164,Sideline,57910_001164_Sideline.mp4,89,H36,1109,19,376,19,None,False,False,1119.0,386.0,334.0,57910_001164
539206,57910_001164_Sideline_9,57910,1164,Sideline,57910_001164_Sideline.mp4,9,V33,152,15,279,17,None,False,False,160.0,287.0,433.0,57910_001164
539207,57910_001164_Sideline_9,57910,1164,Sideline,57910_001164_Sideline.mp4,9,V46,286,16,293,18,None,False,False,294.0,302.0,418.0,57910_001164
539208,57910_001164_Sideline_9,57910,1164,Sideline,57910_001164_Sideline.mp4,9,V83,411,15,221,17,None,False,False,419.0,229.0,491.0,57910_001164
539209,57910_001164_Sideline_9,57910,1164,Sideline,57910_001164_Sideline.mp4,9,V9,418,12,286,13,None,False,False,424.0,292.0,428.0,57910_001164
539210,57910_001164_Sideline_9,57910,1164,Sideline,57910_001164_Sideline.mp4,9,V11,428,14,519,15,None,False,False,435.0,527.0,193.0,57910_001164
539211,57910_001164_Sideline_9,57910,1164,Sideline,57910_001164_Sideline.mp4,9,V71,440,14,357,13,None,False,False,447.0,363.0,357.0,57910_001164
539212,57910_001164_Sideline_9,57910,1164,Sideline,57910_001164_Sideline.mp4,9,V60,443,14,334,18,None,False,False,450.0,343.0,377.0,57910_001164
539213,57910_001164_Sideline_9,57910,1164,Sideline,57910_001164_Sideline.mp4,9,V68,448,16,252,18,None,False,False,456.0,261.0,459.0,57910_001164
539214,57910_001164_Sideline_9,57910,1164,Sideline,57910_001164_Sideline.mp4,9,V66,453,11,276,14,None,False,False,459.0,283.0,437.0,57910_001164
539215,57910_001164_Sideline_9,57910,1164,Sideline,57910_001164_Sideline.mp4,9,V77,463,14,299,17,None,False,False,470.0,307.0,413.0,57910_001164
539216,57910_001164_Sideline_9,57910,1164,Sideline,57910_001164_Sideline.mp4,9,V19,470,12,129,17,None,False,False,476.0,137.0,583.0,57910_001164
539217,57910_001164_Sideline_9,57910,1164,Sideline,57910_001164_Sideline.mp4,9,H95,491,14,350,16,None,False,False,498.0,358.0,362.0,57910_001164
539218,57910_001164_Sideline_9,57910,1164,Sideline,57910_001164_Sideline.mp4,9,H98,495,15,285,14,None,False,False,503.0,292.0,428.0,57910_001164
539219,57910_001164_Sideline_9,57910,1164,Sideline,57910_001164_Sideline.mp4,9,H97,502,15,257,15,None,False,False,510.0,265.0,455.0,57910_001164
539220,57910_001164_Sideline_9,57910,1164,Sideline,57910_001164_Sideline.mp4,9,H55,547,14,349,14,None,False,False,554.0,356.0,364.0,57910_001164
539221,57910_001164_Sideline_9,57910,1164,Sideline,57910_001164_Sideline.mp4,9,H20,575,15,532,15,None,False,False,583.0,540.0,180.0,57910_001164
539222,57910_001164_Sideline_9,57910,1164,Sideline,57910_001164_Sideline.mp4,9,H56,578,16,230,16,None,False,False,586.0,238.0,482.0,57910_001164
539223,57910_001164_Sideline_9,57910,1164,Sideline,57910_001164_Sideline.mp4,9,H59,624,16,305,14,None,False,False,632.0,312.0,408.0,57910_001164
539224,57910_001164_Sideline_9,57910,1164,Sideline,57910_001164_Sideline.mp4,9,H58,634,16,238,17,None,False,False,642.0,246.0,474.0,57910_001164
539225,57910_001164_Sideline_9,57910,1164,Sideline,57910_001164_Sideline.mp4,9,H33,809,12,95,15,None,False,False,815.0,103.0,617.0,57910_001164
539226,57910_001164_Sideline_9,57910,1164,Sideline,57910_001164_Sideline.mp4,9,H32,876,16,173,12,None,False,False,884.0,179.0,541.0,57910_001164
539227,57910_001164_Sideline_9,57910,1164,Sideline,57910_001164_Sideline.mp4,9,H36,1082,18,344,17,None,False,False,1091.0,352.0,368.0,57910_001164
539228,57910_001164_Sideline_90,57910,1164,Sideline,57910_001164_Sideline.mp4,90,V33,205,14,284,13,None,False,False,212.0,290.0,430.0,57910_001164
539229,57910_001164_Sideline_90,57910,1164,Sideline,57910_001164_Sideline.mp4,90,V9,228,12,290,12,None,False,False,234.0,296.0,424.0,57910_001164
539230,57910_001164_Sideline_90,57910,1164,Sideline,57910_001164_Sideline.mp4,90,V46,386,16,255,17,None,False,False,394.0,263.0,457.0,57910_001164
539231,57910_001164_Sideline_90,57910,1164,Sideline,57910_001164_Sideline.mp4,90,V60,415,14,314,17,None,False,False,422.0,322.0,398.0,57910_001164
539232,57910_001164_Sideline_90,57910,1164,Sideline,57910_001164_Sideline.mp4,90,H95,420,15,328,16,None,False,False,428.0,336.0,384.0,57910_001164
539233,57910_001164_Sideline_90,57910,1164,Sideline,57910_001164_Sideline.mp4,90,V68,437,14,259,16,None,False,False,444.0,267.0,453.0,57910_001164
539234,57910_001164_Sideline_90,57910,1164,Sideline,57910_001164_Sideline.mp4,90,V83,439,15,223,15,None,False,False,447.0,231.0,489.0,57910_001164
539235,57910_001164_Sideline_90,57910,1164,Sideline,57910_001164_Sideline.mp4,90,V66,448,13,274,11,None,False,False,454.0,280.0,440.0,57910_001164
539236,57910_001164_Sideline_90,57910,1164,Sideline,57910_001164_Sideline.mp4,90,H56,455,16,229,14,None,False,False,463.0,236.0,484.0,57910_001164
539237,57910_001164_Sideline_90,57910,1164,Sideline,57910_001164_Sideline.mp4,90,H97,458,15,266,15,None,False,False,466.0,274.0,446.0,57910_001164
539238,57910_001164_Sideline_90,57910,1164,Sideline,57910_001164_Sideline.mp4,90,V71,465,13,354,17,None,False,False,471.0,362.0,358.0,57910_001164
539239,57910_001164_Sideline_90,57910,1164,Sideline,57910_001164_Sideline.mp4,90,H98,472,16,275,14,None,False,False,480.0,282.0,438.0,57910_001164
539240,57910_001164_Sideline_90,57910,1164,Sideline,57910_001164_Sideline.mp4,90,V11,485,14,531,17,None,False,False,492.0,539.0,181.0,57910_001164
539241,57910_001164_Sideline_90,57910,1164,Sideline,57910_001164_Sideline.mp4,90,H55,502,16,372,14,None,False,False,510.0,379.0,341.0,57910_001164
539242,57910_001164_Sideline_90,57910,1164,Sideline,57910_001164_Sideline.mp4,90,V77,508,12,309,18,None,False,False,514.0,318.0,402.0,57910_001164
539243,57910_001164_Sideline_90,57910,1164,Sideline,57910_001164_Sideline.mp4,90,H59,510,15,317,14,None,False,False,518.0,324.0,396.0,57910_001164
539244,57910_001164_Sideline_90,57910,1164,Sideline,57910_001164_Sideline.mp4,90,V19,523,13,129,15,None,False,False,529.0,137.0,583.0,57910_001164
539245,57910_001164_Sideline_90,57910,1164,Sideline,57910_001164_Sideline.mp4,90,H20,529,15,543,12,None,False,False,537.0,549.0,171.0,57910_001164
539246,57910_001164_Sideline_90,57910,1164,Sideline,57910_001164_Sideline.mp4,90,H58,556,17,248,15,None,False,False,564.0,256.0,464.0,57910_001164
539247,57910_001164_Sideline_90,57910,1164,Sideline,57910_001164_Sideline.mp4,90,H33,697,13,117,16,None,False,False,703.0,125.0,595.0,57910_001164
539248,57910_001164_Sideline_90,57910,1164,Sideline,57910_001164_Sideline.mp4,90,H32,938,14,182,14,None,False,False,945.0,189.0,531.0,57910_001164
539249,57910_001164_Sideline_90,57910,1164,Sideline,57910_001164_Sideline.mp4,90,H36,1110,18,376,19,None,False,False,1119.0,386.0,334.0,57910_001164
539250,57910_001164_Sideline_91,57910,1164,Sideline,57910_001164_Sideline.mp4,91,V33,207,13,284,13,None,False,False,213.0,290.0,430.0,57910_001164
539251,57910_001164_Sideline_91,57910,1164,Sideline,57910_001164_Sideline.mp4,91,V9,224,11,290,12,None,False,False,230.0,296.0,424.0,57910_001164
539252,57910_001164_Sideline_91,57910,1164,Sideline,57910_001164_Sideline.mp4,91,V46,387,16,256,16,None,False,False,395.0,264.0,456.0,57910_001164
539253,57910_001164_Sideline_91,57910,1164,Sideline,57910_001164_Sideline.mp4,91,V60,413,14,314,17,None,False,False,420.0,322.0,398.0,57910_001164
539254,57910_001164_Sideline_91,57910,1164,Sideline,57910_001164_Sideline.mp4,91,H95,418,16,329,15,None,False,False,426.0,337.0,383.0,57910_001164
539255,57910_001164_Sideline_91,57910,1164,Sideline,57910_001164_Sideline.mp4,91,V83,436,15,224,13,None,False,False,444.0,230.0,490.0,57910_001164
539256,57910_001164_Sideline_91,57910,1164,Sideline,57910_001164_Sideline.mp4,91,V68,437,14,259,16,None,False,False,444.0,267.0,453.0,57910_001164
539257,57910_001164_Sideline_91,57910,1164,Sideline,57910_001164_Sideline.mp4,91,V66,447,14,274,11,None,False,False,454.0,280.0,440.0,57910_001164
539258,57910_001164_Sideline_91,57910,1164,Sideline,57910_001164_Sideline.mp4,91,H56,453,17,229,13,None,False,False,461.0,235.0,485.0,57910_001164
539259,57910_001164_Sideline_91,57910,1164,Sideline,57910_001164_Sideline.mp4,91,H97,458,15,266,15,None,False,False,466.0,274.0,446.0,57910_001164
539260,57910_001164_Sideline_91,57910,1164,Sideline,57910_001164_Sideline.mp4,91,V71,465,13,355,17,None,False,False,471.0,363.0,357.0,57910_001164
539261,57910_001164_Sideline_91,57910,1164,Sideline,57910_001164_Sideline.mp4,91,H98,471,16,276,14,None,False,False,479.0,283.0,437.0,57910_001164
539262,57910_001164_Sideline_91,57910,1164,Sideline,57910_001164_Sideline.mp4,91,V11,486,15,530,18,None,False,False,494.0,539.0,181.0,57910_001164
539263,57910_001164_Sideline_91,57910,1164,Sideline,57910_001164_Sideline.mp4,91,H55,501,17,373,14,None,False,False,509.0,380.0,340.0,57910_001164
539264,57910_001164_Sideline_91,57910,1164,Sideline,57910_001164_Sideline.mp4,91,V77,508,12,307,19,None,False,False,514.0,317.0,403.0,57910_001164
539265,57910_001164_Sideline_91,57910,1164,Sideline,57910_001164_Sideline.mp4,91,H59,509,14,317,13,None,False,False,516.0,323.0,397.0,57910_001164
539266,57910_001164_Sideline_91,57910,1164,Sideline,57910_001164_Sideline.mp4,91,V19,524,13,129,15,None,False,False,530.0,137.0,583.0,57910_001164
539267,57910_001164_Sideline_91,57910,1164,Sideline,57910_001164_Sideline.mp4,91,H20,528,16,543,12,None,False,False,536.0,549.0,171.0,57910_001164
539268,57910_001164_Sideline_91,57910,1164,Sideline,57910_001164_Sideline.mp4,91,H58,553,17,248,15,None,False,False,561.0,256.0,464.0,57910_001164
539269,57910_001164_Sideline_91,57910,1164,Sideline,57910_001164_Sideline.mp4,91,H33,694,13,117,16,None,False,False,700.0,125.0,595.0,57910_001164
539270,57910_001164_Sideline_91,57910,1164,Sideline,57910_001164_Sideline.mp4,91,H32,938,14,183,14,None,False,False,945.0,190.0,530.0,57910_001164
539271,57910_001164_Sideline_91,57910,1164,Sideline,57910_001164_Sideline.mp4,91,H36,1110,18,376,19,None,False,False,1119.0,386.0,334.0,57910_001164
539272,57910_001164_Sideline_92,57910,1164,Sideline,57910_001164_Sideline.mp4,92,V33,209,11,284,13,None,False,False,215.0,290.0,430.0,57910_001164
539273,57910_001164_Sideline_92,57910,1164,Sideline,57910_001164_Sideline.mp4,92,V9,220,10,291,12,None,False,False,225.0,297.0,423.0,57910_001164
539274,57910_001164_Sideline_92,57910,1164,Sideline,57910_001164_Sideline.mp4,92,V46,388,17,255,17,None,False,False,396.0,263.0,457.0,57910_001164
539275,57910_001164_Sideline_92,57910,1164,Sideline,57910_001164_Sideline.mp4,92,V60,411,14,314,17,None,False,False,418.0,322.0,398.0,57910_001164
539276,57910_001164_Sideline_92,57910,1164,Sideline,57910_001164_Sideline.mp4,92,H95,417,15,329,16,None,False,False,425.0,337.0,383.0,57910_001164
539277,57910_001164_Sideline_92,57910,1164,Sideline,57910_001164_Sideline.mp4,92,V83,434,15,224,14,None,False,False,442.0,231.0,489.0,57910_001164
539278,57910_001164_Sideline_92,57910,1164,Sideline,57910_001164_Sideline.mp4,92,V68,437,14,259,16,None,False,False,444.0,267.0,453.0,57910_001164
539279,57910_001164_Sideline_92,57910,1164,Sideline,57910_001164_Sideline.mp4,92,V66,446,14,275,11,None,False,False,453.0,281.0,439.0,57910_001164
539280,57910_001164_Sideline_92,57910,1164,Sideline,57910_001164_Sideline.mp4,92,H56,452,17,229,13,None,False,False,460.0,235.0,485.0,57910_001164
539281,57910_001164_Sideline_92,57910,1164,Sideline,57910_001164_Sideline.mp4,92,H97,457,15,267,14,None,False,False,465.0,274.0,446.0,57910_001164
539282,57910_001164_Sideline_92,57910,1164,Sideline,57910_001164_Sideline.mp4,92,V71,465,13,356,17,None,False,False,471.0,364.0,356.0,57910_001164
539283,57910_001164_Sideline_92,57910,1164,Sideline,57910_001164_Sideline.mp4,92,H98,471,16,277,14,None,False,False,479.0,284.0,436.0,57910_001164
539284,57910_001164_Sideline_92,57910,1164,Sideline,57910_001164_Sideline.mp4,92,V11,487,16,530,17,None,False,False,495.0,538.0,182.0,57910_001164
539285,57910_001164_Sideline_92,57910,1164,Sideline,57910_001164_Sideline.mp4,92,H55,501,16,373,14,None,False,False,509.0,380.0,340.0,57910_001164
539286,57910_001164_Sideline_92,57910,1164,Sideline,57910_001164_Sideline.mp4,92,V77,508,12,306,10,None,False,False,514.0,311.0,409.0,57910_001164
539287,57910_001164_Sideline_92,57910,1164,Sideline,57910_001164_Sideline.mp4,92,H59,508,14,317,13,None,False,False,515.0,323.0,397.0,57910_001164
539288,57910_001164_Sideline_92,57910,1164,Sideline,57910_001164_Sideline.mp4,92,V19,524,12,130,15,None,False,False,530.0,138.0,582.0,57910_001164
539289,57910_001164_Sideline_92,57910,1164,Sideline,57910_001164_Sideline.mp4,92,H20,528,16,542,12,None,False,False,536.0,548.0,172.0,57910_001164
539290,57910_001164_Sideline_92,57910,1164,Sideline,57910_001164_Sideline.mp4,92,H58,550,17,249,15,None,False,False,558.0,257.0,463.0,57910_001164
539291,57910_001164_Sideline_92,57910,1164,Sideline,57910_001164_Sideline.mp4,92,H33,691,13,118,15,None,False,False,697.0,126.0,594.0,57910_001164
539292,57910_001164_Sideline_92,57910,1164,Sideline,57910_001164_Sideline.mp4,92,H32,938,14,183,15,None,False,False,945.0,191.0,529.0,57910_001164
539293,57910_001164_Sideline_92,57910,1164,Sideline,57910_001164_Sideline.mp4,92,H36,1111,18,376,19,None,False,False,1120.0,386.0,334.0,57910_001164
539294,57910_001164_Sideline_93,57910,1164,Sideline,57910_001164_Sideline.mp4,93,V33,211,13,283,10,None,False,False,217.0,288.0,432.0,57910_001164
539295,57910_001164_Sideline_93,57910,1164,Sideline,57910_001164_Sideline.mp4,93,V9,214,12,292,11,None,False,False,220.0,298.0,422.0,57910_001164
539296,57910_001164_Sideline_93,57910,1164,Sideline,57910_001164_Sideline.mp4,93,V46,389,16,255,17,None,False,False,397.0,263.0,457.0,57910_001164
539297,57910_001164_Sideline_93,57910,1164,Sideline,57910_001164_Sideline.mp4,93,V60,410,14,314,17,None,False,False,417.0,322.0,398.0,57910_001164
